"","X...Session","Trial","MouseIdentifier","DateAcquired","BirthDate","Trialdurations","PrePerturbationms","PostPerturbationms","HHBackstepsms","HHBacksteps","HHShortStepsms","HHShortSteps","HHLongStepsms","HHLongSteps","HHJumpsms","HHJumps","HLBackstepsms","HLBacksteps","HLShortStepsms","HLShortSteps","HLLongStepsms","HLLongSteps","HLJumpsms","HLJumps","LLBackstepsms","LLBacksteps","LLShortStepsms","LLShortSteps","LLLongStepsms","LLLongSteps","LLJumpsms","LLJumps","LHBackstepsms","LHBacksteps","LHShortStepsms","LHShortSteps","LHLongStepsms","LHLongSteps","LHJumpsms","LHJumps","HHBackstepsLeftms","HHBackstepsLeft","HHShortStepsLeftms","HHShortStepsLeft","HHLongStepsLeftms","HHLongStepsLeft","HHJumpsLeftms","HHJumpsLeft","HLBackstepsLeftms","HLBackstepsLeft","HLShortStepsLeftms","HLShortStepsLeft","HLLongStepsLeftms","HLLongStepsLeft","HLJumpsLeftms","HLJumpsLeft","LLBackstepsLeftms","LLBackstepsLeft","LLShortStepsLeftms","LLShortStepsLeft","LLLongStepsLeftms","LLLongStepsLeft","LLJumpsLeftms","LLJumpsLeft","LHBackstepsLeftms","LHBackstepsLeft","LHShortStepsLeftms","LHShortStepsLeft","LHLongStepsLeftms","LHLongStepsLeft","LHJumpsLeftms","LHJumpsLeft","HHBackstepsRightms","HHBackstepsRight","HHShortStepsRightms","HHShortStepsRight","HHLongStepsRightms","HHLongStepsRight","HHJumpsRightms","HHJumpsRight","HLBackstepsRightms","HLBackstepsRight","HLShortStepsRightms","HLShortStepsRight","HLLongStepsRightms","HLLongStepsRight","HLJumpsRightms","HLJumpsRight","LLBackstepsRightms","LLBackstepsRight","LLShortStepsRightms","LLShortStepsRight","LLLongStepsRightms","LLLongStepsRight","LLJumpsRightms","LLJumpsRight","LHBackstepsRightms","LHBackstepsRight","LHShortStepsRightms","LHShortStepsRight","LHLongStepsRightms","LHLongStepsRight","LHJumpsRightms","LHJumpsRight","RestingFrequency","LightCueFrequency","AirCueFrequency","LeavingafterCueFrequency","Restingms","OnLadderbeforeCuems","LightCuems","AirCuems","OnLadderAfterCuems","LatencyLeavingbeforeCuems","LatencyLeavingafterCuems","LeavingonLightCueFrequency","LeavingonAirCueFrequency","LeavingbeforeCueFrequency","LeavingRefusalsFrequency","GoalboxReturnsFrequency","LeavingonLightCue","LeavingonAirCue","LeavingbeforeCue","LeavingRefusals","GoalboxReturns","DateAcquired1","Trialtype","Sex","Genotype","AnimalID","SumShortInvalidPerc","SumShortValidPerc","SumLongInvalidPerc","SumLongValidPerc","SumJumpInvalidPerc","SumJumpValidPerc","SumBackInvalidPerc","SumBackValidPerc","Missteps","SumShortInvalidms","SumShortValidms","SumLongInvalidms","SumLongValidms","SumJumpInvalidms","SumJumpValidms","SumBackInvalidms","SumBackValidms","Misstepsms"
"4373",5,5,2715,"42790.07749","05/10/2016",16.28,183,188,75.4,29.03,73,3.23,127,22.58,118.4,32.26,52,3.23,NA,0,NA,0,52,3.23,NA,0,NA,0,NA,0,NA,0,41,3.23,NA,0,32,3.23,NA,0,64.9,35,73,5,70,10,102.5,40,NA,0,NA,0,NA,0,52,5,NA,0,NA,0,NA,0,NA,0,41,5,NA,0,NA,0,NA,0,112.5,18.18,NA,0,149.8,45.45,182,18.18,52,9.09,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,32,9.09,NA,0,1,1,1,1,11152,NA,3002,305,1818,NA,3307,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,3.23,0,25.81,3.23,32.26,3.23,32.26,3.23,NA,73,NA,159,52,118.4,52,116.4,NA
"4374",5,6,2715,"42790.07749","05/10/2016",15.21,233,240,103.9,26.67,184,13.33,161.7,20,126.1,23.33,509.5,6.67,NA,0,346,3.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,292,3.33,121,3.33,57,16.67,165,16.67,174.6,41.67,46,8.33,NA,0,NA,0,346,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,292,8.33,NA,0,119.5,33.33,203,11.11,97,5.56,139.5,33.33,509.5,11.11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,121,5.56,1,1,1,1,8267,NA,3002,396,3549,NA,3398,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,13.33,3.33,23.33,0,26.66,6.67,26.67,3.33,NA,184,346,453.7,NA,247.1,509.5,103.9,NA
"4375",5,7,2715,"42790.07749","05/10/2016",17.13,253,222,103.4,27.59,330,6.9,137,27.59,310.8,31.03,NA,0,NA,0,NA,0,214,3.45,NA,0,NA,0,NA,0,NA,0,239,3.45,NA,0,NA,0,NA,0,62.2,31.25,629,6.25,111.3,25,256.2,37.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,172,23.08,31,7.69,162.8,30.77,420,23.08,NA,0,NA,0,NA,0,214,7.69,NA,0,NA,0,NA,0,NA,0,239,7.69,NA,0,NA,0,NA,0,1,1,NA,1,10885,NA,2878,NA,3365,NA,2878,1,NA,NA,NA,NA,100,0,0,0,0,91,1,2,"Control",12,0,6.9,0,27.59,3.45,31.03,0,31.04,3.45,NA,330,NA,137,214,310.8,NA,342.4,NA
"4376",5,8,2715,"42790.07749","05/10/2016",18.07,NA,NA,66,25.81,NA,0,139.1,51.61,369.2,16.13,NA,0,NA,0,172,3.23,NA,0,NA,0,NA,0,NA,0,NA,0,108,3.23,NA,0,NA,0,NA,0,52.5,26.67,NA,0,143.6,60,364.5,13.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,79.5,25,NA,0,133.3,43.75,372.3,18.75,NA,0,NA,0,172,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,108,6.25,NA,0,NA,0,NA,0,1,1,1,1,11237,NA,3002,367,3466,NA,3369,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,0,3.23,51.61,0,16.13,0,29.04,3.23,NA,NA,172,139.1,NA,369.2,NA,174,NA
"4377",5,9,2715,"42790.07749","05/10/2016",16.7,241,205,125.3,13.79,297,6.9,163.1,27.59,198.5,13.79,40.7,10.34,NA,0,32,3.45,91,3.45,NA,0,NA,0,52,3.45,NA,0,72,6.9,NA,0,NA,0,133,10.34,238,7.69,563,7.69,149,7.69,230.7,23.08,40.7,23.08,NA,0,NA,0,NA,0,NA,0,NA,0,52,7.69,NA,0,NA,0,NA,0,NA,0,133,23.08,87.7,18.75,31,6.25,165.1,43.75,102,6.25,NA,0,NA,0,32,6.25,91,6.25,NA,0,NA,0,NA,0,NA,0,72,12.5,NA,0,NA,0,NA,0,1,1,1,1,10956,NA,3002,282,2458,NA,3284,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,6.9,6.9,27.59,3.45,24.13,10.34,20.69,10.35,NA,297,84,163.1,91,331.5,40.7,197.3,NA
"4378",5,10,2715,"42790.07749","05/10/2016",16.73,205,193,118.4,34.78,93,4.35,162.8,21.74,117,21.74,49,8.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,95,8.7,75.7,50,NA,0,94.5,33.33,123,16.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,144,29.41,93,5.88,208.3,17.65,115.5,23.53,49,11.76,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,95,11.76,1,1,1,1,10507,NA,3002,538,2678,NA,3540,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,4.35,0,21.74,0,30.44,8.7,34.78,0,NA,93,NA,162.8,NA,212,49,118.4,NA
"4379",5,11,2715,"42790.07749","05/10/2016",16.51,NA,NA,153.1,26.67,225.7,10,170.8,43.33,240,20,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,194.6,33.33,283,6.67,116.6,33.33,241.8,26.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,84,20,197,13.33,204.8,53.33,236.5,13.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,8907,NA,3002,332,4270,NA,3334,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,10,0,43.33,0,20,0,26.67,0,NA,225.7,NA,170.8,NA,240,NA,153.1,NA
"4380",5,12,2715,"42790.07749","05/10/2016",19.31,NA,NA,104.5,26.09,623.3,13.04,486.1,39.13,119.5,17.39,NA,0,NA,0,121,4.35,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,134.3,21.43,572,7.14,530.3,50,162,14.29,NA,0,NA,0,121,7.14,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,74.7,33.33,649,22.22,331.5,22.22,77,22.22,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10384,NA,3002,390,5531,NA,3392,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,13.04,4.35,39.13,0,17.39,0,26.09,4.35,NA,623.3,121,486.1,NA,119.5,NA,104.5,NA
"4381",5,13,2715,"42790.07749","05/10/2016",16.44,167,202,66.3,25,295.7,10.71,188.4,28.57,143.7,21.43,104,3.57,NA,0,68,3.57,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,42,3.57,NA,0,145,3.57,66.5,16.67,380,8.33,148.7,25,178.5,16.67,104,8.33,NA,0,68,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,42,8.33,NA,0,145,8.33,66.2,31.25,253.5,12.5,212.2,31.25,126.3,25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10142,NA,3002,483,2817,NA,3485,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,14.28,3.57,28.57,0,25,3.57,25,3.57,NA,337.7,68,188.4,NA,288.7,104,66.3,NA
"4382",5,14,2715,"42790.07749","05/10/2016",18.56,232,221,224.5,30.56,340.1,25,194.3,33.33,108.3,11.11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,211,31.25,421,18.75,266.8,37.5,41,12.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,235.8,30,299.7,30,121.7,30,175.5,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10448,NA,3002,217,4889,NA,3219,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,25,0,33.33,0,11.11,0,30.56,0,NA,340.1,NA,194.3,NA,108.3,NA,224.5,NA
"4383",5,15,2715,"42790.07749","05/10/2016",17.1,280,412,84.3,30,406.5,6.67,181.4,46.67,155.2,16.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,87.6,38.89,31,5.56,133.7,33.33,137.5,22.22,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,73,16.67,782,8.33,217.1,66.67,226,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,9737,NA,3002,874,3482,NA,3876,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,6.67,0,46.67,0,16.67,0,30,0,NA,406.5,NA,181.4,NA,155.2,NA,84.3,NA
"4384",5,16,2715,"42790.07749","05/10/2016",18.94,164,218,124,28.13,268.3,9.38,232.9,34.38,163.4,21.88,NA,0,NA,0,79,3.13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,85,3.13,NA,0,NA,0,114.4,27.78,109.5,11.11,226.4,27.78,219,22.22,NA,0,NA,0,79,5.56,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,85,5.56,NA,0,NA,0,136,28.57,586,7.14,238.3,42.86,89.3,21.43,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,11460,NA,3002,345,4129,NA,3347,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,12.51,3.13,34.38,0,21.88,0,28.13,3.13,NA,353.3,79,232.9,NA,163.4,NA,124,NA
"4385",5,17,2715,"42790.07749","05/10/2016",16.27,NA,NA,67.2,27.03,169,8.11,116.6,18.92,172.7,24.32,NA,0,41,2.7,60,5.41,97,2.7,NA,0,NA,0,NA,0,NA,0,47,5.41,68,2.7,115,2.7,NA,0,66.2,26.32,341,5.26,88.5,21.05,178.6,26.32,NA,0,41,5.26,83,5.26,NA,0,NA,0,NA,0,NA,0,NA,0,52,5.26,68,5.26,NA,0,NA,0,68.2,27.78,83,11.11,154,16.67,165.3,22.22,NA,0,NA,0,37,5.56,97,5.56,NA,0,NA,0,NA,0,NA,0,42,5.56,NA,0,115,5.56,NA,0,1,1,NA,1,11321,NA,2317,NA,2634,NA,2317,1,NA,NA,NA,NA,100,0,0,0,0,91,1,2,"Control",12,2.7,10.81,5.41,21.62,2.7,24.32,0,32.44,10.81,41,237,60,231.6,97,172.7,NA,114.2,NA
"4386",5,18,2715,"42790.07749","05/10/2016",18.29,218,207,164.4,25,NA,0,244.4,37.5,114.4,15.63,NA,0,NA,0,273,6.25,456,3.13,36,3.13,NA,0,NA,0,NA,0,551,3.13,96,3.13,NA,0,62,3.13,194.3,20,NA,0,276.3,40,141,6.67,NA,0,NA,0,328,6.67,456,6.67,36,6.67,NA,0,NA,0,NA,0,NA,0,96,6.67,NA,0,62,6.67,146.4,29.41,NA,0,212.5,35.29,107.8,23.53,NA,0,NA,0,218,5.88,NA,0,NA,0,NA,0,NA,0,NA,0,551,5.88,NA,0,NA,0,NA,0,1,1,1,1,10985,NA,3002,297,4006,NA,3299,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,3.13,6.25,37.5,3.13,18.76,3.13,28.13,9.38,NA,96,273,244.4,456,176.4,36,715.4,NA
"4387",5,19,2715,"42790.07749","05/10/2016",19.13,NA,NA,720,23.53,545.1,20.59,216.9,38.24,331.3,11.76,NA,0,NA,0,73,2.94,NA,0,NA,0,NA,0,NA,0,NA,0,31,2.94,NA,0,NA,0,NA,0,921.3,28.57,401.5,14.29,214.4,35.71,374.7,21.43,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,518.8,20,602.6,25,218.5,40,201,5,NA,0,NA,0,73,5,NA,0,NA,0,NA,0,NA,0,NA,0,31,5,NA,0,NA,0,NA,0,1,1,1,1,8088,NA,3002,335,7701,NA,3337,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,20.59,2.94,38.24,0,11.76,0,26.47,2.94,NA,545.1,73,216.9,NA,331.3,NA,751,NA
"4388",5,20,2715,"42790.07749","05/10/2016",16.91,NA,NA,78.5,7.14,64.5,7.14,197.8,46.43,520,3.57,42.7,10.71,102,3.57,NA,0,NA,0,NA,0,NA,0,55,3.57,NA,0,NA,0,83,3.57,35,3.57,179,10.71,NA,0,NA,0,269,66.67,NA,0,NA,0,102,11.11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,83,11.11,NA,0,122,11.11,78.5,10.53,64.5,10.53,136.9,36.84,520,5.26,42.7,15.79,NA,0,NA,0,NA,0,NA,0,NA,0,55,5.26,NA,0,NA,0,NA,0,35,5.26,207.5,10.53,1,1,1,1,10805,NA,3002,295,2804,NA,3297,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,3.57,10.71,3.57,50,0,14.28,10.71,7.14,7.14,102,147.5,55,232.8,NA,699,42.7,78.5,NA
"4389",5,21,2715,"42790.07749","05/10/2016",18.55,NA,NA,186,26.47,127,11.76,278.6,35.29,164.8,11.76,NA,0,NA,0,44,2.94,123,2.94,NA,0,NA,0,NA,0,NA,0,46,5.88,NA,0,157,2.94,NA,0,227.5,31.58,NA,0,188.5,31.58,189,15.79,NA,0,NA,0,44,5.26,123,5.26,NA,0,NA,0,NA,0,NA,0,46,10.53,NA,0,NA,0,NA,0,103,20,127,26.67,368.7,40,92,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,157,6.67,NA,0,1,1,1,1,11582,NA,3002,434,3527,NA,3436,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,11.76,2.94,38.23,2.94,11.76,0,32.35,5.88,NA,127,44,435.6,123,164.8,NA,232,NA
"4390",5,22,2715,"42790.07749","05/10/2016",20.85,NA,NA,263.5,17.39,502.2,23.91,406.8,13.04,289,8.7,63.8,8.7,475.3,6.52,326,2.17,NA,0,NA,0,42,2.17,NA,0,NA,0,281,2.17,200.3,6.52,75.7,6.52,146,2.17,163.7,16.67,699,27.78,467.2,27.78,91,5.56,54.5,11.11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,73,5.56,52,5.56,NA,0,323.4,17.86,338.2,21.43,105,3.57,355,10.71,73,7.14,475.3,10.71,326,3.57,NA,0,NA,0,42,3.57,NA,0,NA,0,281,3.57,264,7.14,87.5,7.14,146,3.57,1,1,1,1,9561,NA,3002,241,8048,NA,3243,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,8.69,30.43,2.17,19.56,0,10.87,8.7,19.56,10.86,517.3,702.5,326,482.5,NA,435,63.8,544.5,NA
"4391",5,23,2715,"42790.07749","05/10/2016",17.22,NA,NA,99.3,25.93,255.8,14.81,240.3,44.44,311,14.81,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,97.3,28.57,252,7.14,209.7,42.86,364.3,21.43,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,102,23.08,257,23.08,271,46.15,151,7.69,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10509,NA,3002,478,3235,NA,3480,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,14.81,0,44.44,0,14.81,0,25.93,0,NA,255.8,NA,240.3,NA,311,NA,99.3,NA
"4392",5,24,2715,"42790.07749","05/10/2016",16.65,NA,NA,204.4,26.83,480.2,14.63,194.6,21.95,126.3,14.63,NA,0,498.5,4.88,160,4.88,NA,0,NA,0,50,2.44,NA,0,NA,0,150,2.44,56,2.44,108,4.88,NA,0,290,22.73,124.5,9.09,180.2,22.73,199,4.55,NA,0,498.5,9.09,160,9.09,NA,0,NA,0,50,4.55,NA,0,NA,0,150,4.55,56,4.55,108,9.09,NA,0,133,31.58,658,21.05,212.5,21.05,111.8,26.32,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,8193,NA,3002,339,5117,NA,3341,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,7.32,17.07,4.88,26.83,0,14.63,0,29.27,12.2,548.5,536.2,160,302.6,NA,126.3,NA,354.4,NA
"4393",5,25,2715,"42790.07749","05/10/2016",14.44,242,182,90.3,31.43,NA,0,194.7,31.43,118.6,31.43,NA,0,NA,0,188,2.86,NA,0,NA,0,NA,0,NA,0,NA,0,189,2.86,NA,0,NA,0,NA,0,73.6,27.78,NA,0,204.3,33.33,153,27.78,NA,0,NA,0,188,5.56,NA,0,NA,0,NA,0,NA,0,NA,0,189,5.56,NA,0,NA,0,NA,0,104.2,35.29,NA,0,183.2,29.41,90,35.29,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,8069,NA,3002,296,3068,NA,3298,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,0,2.86,31.43,0,31.43,0,34.29,2.86,NA,NA,188,194.7,NA,118.6,NA,279.3,NA
"4394",5,26,2715,"42790.07749","05/10/2016",15.19,265,598,163.6,25,162,21.88,208.9,25,207.7,21.88,62,3.13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,68,3.13,87.4,27.78,111.3,22.22,207.8,27.78,212,22.22,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,290.7,21.43,229.7,21.43,210.7,21.43,202,21.43,62,7.14,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,68,7.14,1,1,1,1,8993,NA,3002,168,3028,NA,3170,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,21.88,0,25,0,25.01,3.13,25,0,NA,162,NA,208.9,NA,275.7,62,163.6,NA
"4395",5,27,2715,"42790.07749","05/10/2016",14.59,NA,NA,97.2,18.75,285.3,9.38,158,28.13,140.6,15.63,144,6.25,91,3.13,175,3.13,NA,0,NA,0,NA,0,NA,0,NA,0,421.5,6.25,NA,0,139.5,6.25,216,3.13,99,17.65,160,5.88,109.5,11.76,91.5,23.53,144,11.76,91,5.88,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,552,5.88,NA,0,139.5,11.76,216,5.88,95.3,20,348,13.33,171.9,46.67,337,6.67,NA,0,NA,0,175,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,291,6.67,NA,0,NA,0,NA,0,1,1,1,1,8124,NA,3002,354,3108,NA,3356,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,3.13,9.38,3.13,34.38,0,18.76,6.25,25,6.26,91,285.3,175,297.5,NA,356.6,144,518.7,NA
"4396",5,28,2715,"42790.07749","05/10/2016",18.32,NA,NA,144.8,31.25,119.5,8.33,271.6,27.08,123.7,14.58,227,4.17,NA,0,151.5,4.17,NA,0,117,2.08,NA,0,NA,0,NA,0,31,2.08,205,2.08,56,4.17,NA,0,155.6,30,36,6.67,131,23.33,117.3,10,227,6.67,NA,0,151.5,6.67,NA,0,117,3.33,NA,0,NA,0,NA,0,31,3.33,205,3.33,56,6.67,NA,0,128.7,33.33,203,11.11,435.7,33.33,128.5,22.22,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10395,NA,3002,200,4725,NA,3202,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,10.41,4.17,31.25,0,14.58,6.25,33.33,4.17,NA,324.5,151.5,327.6,NA,123.7,344,175.8,NA
"4397",5,29,2715,"42790.07749","05/10/2016",18.63,219,241,154.3,32.26,NA,0,308.7,38.71,185,22.58,41,3.23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,51,3.23,131.3,40,NA,0,287.8,26.67,236.4,33.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,188.8,25,NA,0,319.1,50,56.5,12.5,41,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,51,6.25,1,1,1,1,11366,NA,3002,273,3991,NA,3275,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,0,0,38.71,0,25.81,3.23,32.26,0,NA,NA,NA,308.7,NA,236,41,154.3,NA
"4398",5,30,2715,"42790.07749","05/10/2016",16.63,191,189,92.3,22.22,341.5,14.81,204.8,48.15,221.5,14.81,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,135.5,16.67,310.7,25,199.8,50,114,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,70.8,26.67,434,6.67,209.1,46.67,257.3,20,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,9828,NA,3002,677,3121,NA,3679,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,14.81,0,48.15,0,14.81,0,22.22,0,NA,341.5,NA,204.8,NA,221.5,NA,92.3,NA
"4399",5,31,2715,"42790.07749","05/10/2016",18.34,NA,NA,270.2,21.43,573,25,534,21.43,490.8,17.86,86,3.57,NA,0,NA,0,36,3.57,NA,0,NA,0,NA,0,NA,0,NA,0,213,3.57,NA,0,224,3.57,281,26.67,360,13.33,605,26.67,546,20,NA,0,NA,0,NA,0,36,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,213,6.67,NA,0,NA,0,248.5,15.38,658.2,38.46,392,15.38,408,15.38,86,7.69,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,224,7.69,1,1,1,1,8438,NA,3002,316,6579,NA,3318,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,28.57,0,21.43,3.57,21.43,3.57,21.43,3.57,NA,786,NA,534,36,714.8,86,270.2,NA
"4400",5,32,2715,"42790.07749","05/10/2016",19.53,186,386,182.9,31.25,185.3,25,529,18.75,292.5,18.75,NA,0,NA,0,NA,0,1190,3.13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,132,3.13,NA,0,147,21.43,114.5,28.57,509.2,35.71,584.5,14.29,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,198.3,38.89,256,22.22,628,5.56,146.5,22.22,NA,0,NA,0,NA,0,1190,5.56,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,132,5.56,NA,0,1,1,1,1,11178,NA,3002,270,5084,NA,3272,NA,1,NA,NA,NA,0,100,0,0,0,91,1,2,"Control",12,0,25,0,21.88,3.13,18.75,0,31.25,3.13,NA,185.3,NA,661,1190,292.5,NA,182.9,NA
"4401",5,33,2715,"42790.07749","05/10/2016",15.91,165,NA,256.5,6.67,97,13.33,245.8,16.67,57.5,6.67,39,13.33,NA,0,315,3.33,94,6.67,94,3.33,NA,0,32,3.33,104,3.33,77,13.33,31,3.33,62,3.33,127,3.33,482,4.76,103.3,14.29,294.3,19.05,NA,0,41,9.52,NA,0,315,4.76,94,9.52,94,4.76,NA,0,32,4.76,104,4.76,76,9.52,31,4.76,62,4.76,127,4.76,31,11.11,78,11.11,52,11.11,57.5,22.22,37,22.22,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,78,22.22,NA,0,NA,0,NA,0,1,1,NA,1,10014,NA,2404,NA,3494,NA,2404,1,NA,NA,NA,NA,100,0,0,0,0,91,1,2,"Control",12,0,16.66,6.66,20,10,10,16.66,20,16.66,NA,128,347,307.8,198,184.5,133,333.5,NA
